tax	ADAL1	ADAL3	ADALmet1	ADALmet2	ADUP1	ADUP3	ADUPmet1	ADUPmet2	KUAL1	KUAL2	KUAL3	KUALmet1	KUALmet2	KUALmet3	KUUP1	KUUP2	KUUP3	KUUPmet2
60a3baaa10a3f2a1f19950276e3809fb	7	0	0	0	0	0	1	0	5	0	0	0	0	8	0	0	0	0
ebd0a3c2080ff3d1611e3ca11af46d3e	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702c6c63490ee45297ffba385e8b2f26	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbe9c0c6ad5d850c0714ea255abb3c1c	0	0	0	0	0	0	0	0	6	5	5	4	5	0	0	0	0	0
2db3f8511ef3ba4f985609694876d2ab	0	0	0	0	0	0	0	0	0	6	5	5	0	0	0	0	0	0
85043879f108711375b72fd49c8c9e80	0	0	0	0	0	0	0	0	0	6	5	0	8	0	0	0	0	0
c1b9bdd77abf9d625657ae1e562d898b	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	7
5ec62409c235aad074d96f36c0db50e6	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0
c8b6db7ad0828129ea882902effa817d	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5096a00f824396ab3798877732ca406	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c7161ecc1b0aa0389c935448e2f6bce	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091c0346131c9e897742ca8580215c7e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1330b04238e73b92813f6ef770a1302f	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9315c16565215637b5534a29bf99723	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146a6467fbec19b4fe6f588eaa0290cc	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1427822948d58ecea6b311b91e410c9f	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11ecf31b6ed97eba106b8d547ab9ad51	0	0	0	0	0	0	0	0	12	0	0	6	0	0	8	0	0	0
3cbc6fb0237e4dff29c6a65077102068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	6	6
b6fe950bacf7ad65967c42188e26718f	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbffbb73532f8ae80494a8f42382a3c7	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07726004514d2cf9fef45e39bb62f826	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a11a31868b3c0e3edc7ba1572bf838ab	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d38aeea40806ff90eda73099e2bc6d8d	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0
4ff73128ed5ba31ccbe70601411ae79c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8
96d9f5b2996db9b26a3c34b01b8248bd	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d39ab621772835880f20bec28c88696	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f109783db49e9cc76b8a0048117c141c	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191f9199c6ce4659bd5f3b62aeb3767e	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
32572917dfc2ae5a87aef7620f6e359b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f656a5eacc8e8c8b6d1079286b41f397	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7849532898a39deeab7ea3a989e3283	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0
66f1789cea1b4695fb10081d33c59f78	0	0	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0	0
ddfb5f44b53dcf6daa67da8711b43be3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
adec61431783aa2021d9a30182d35898	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a8aa76e39d0ae78eb2f628a44071b60	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06fafa8c5e40159e7eda2eebe8bb14b6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b34d62d5cca1bbc2b4c5f9686b684464	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3e96bb38365600b5bc68fa9af4b12aa	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7770880baaa6d6204e33e992dcf0ab47	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0
f90b014fd576b08b23627256dde69e72	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0
94a2d6da4ae3ee31affc162863c666fa	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0
1a8e660d229836cb825642a65ba55dde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	17
2c0edc62abfd5382ee822e88d9153068	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e99784874910559e8091e21646b589b	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31acf8ca46583e2b278e5162f9de1494	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b51b9aef86588de92075a3b7c4211b7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f662b5557d9d88bc9b5a3c46a2c6a5da	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ebe7dcb0e31c10e0b05c8bd25a631d2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91404b3ac328ce53bb52b1b902a5f87b	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0
f69ca25fcaff75499e3a0a3de976251e	0	0	0	0	0	0	0	0	6	2	6	0	0	7	0	0	4	0
b82b8956ce20f64e4a0d9f69988af144	0	0	0	0	0	0	0	0	0	0	4	2	7	0	0	0	0	3
6a4ec845ea8961c1c4457dc92855267d	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dabd2d4a07ccc2259e2ce042ed971c48	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5f1cf4d9d82de14bb213ed13bdc049e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df1edc06d7b30b6d86fcb89fed22e755	0	0	0	0	0	0	0	0	6	6	0	0	0	0	3	0	0	0
febe70ace0797ca6ca1b0d260c3f26f7	0	0	0	0	0	0	0	0	0	0	17	0	0	10	2	0	0	0
c9079a05937f0caf2b670991f9bb81b1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c115ed019c6242af047ba814daa4ff40	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b360eb8f9bf9e36d32cae0b48a6232c3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ab8bbfb2651071e2b0834afcc2941f9	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
8137357bb73992ba54e97c5e7d31c201	0	0	0	29	0	0	0	16	0	0	0	0	0	0	0	0	0	0
b7071518d20361f19752ad84f8486037	0	0	0	0	0	0	0	0	0	0	0	10	0	15	0	0	0	0
b57712643479b8089fa4c8b7c29feff7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	24	0
3db62abcd2694403f0aebe2eaf274536	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	7	0	0
06dbc72906736e3059704bf23e9979be	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7dd6a0def21f6221cf52d521b09e71c	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdbbc9973dcbf473c0514f17e448071d	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0234e14a2797006a6fefa0345a5b3188	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20dba61481540a8d7e9740f2dda845cc	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4fb64f2a0ea5b682f22f8786c3595fc	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27a2b3eeda17354c5d536999b36d64f4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beddff8850d6e2d01b9693aba68366fc	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77b0af85cabb76bde30dc657cd331ba7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c55f0b2b1d1431e3278f845b59ee31b2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea48c0915d200027a0ac5ab181aaa965	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aeb21303507f1db6a00794316a7f3089	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
e5b417f799289c1c010b95dc75386de1	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0
b37882ed6b2aea679e76987867b9c95d	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0
78541f042b756fb1ab27b24523989291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
232fc81fed2e9402b3f5b206cad7fac4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
4075da1b4f6b41a06b98d3e35b114651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6293247c2530f0b7afd26e210a0da34e	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e63d4ceffd6b980a3a2c95083da66014	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973c75ade7556c3928c1d7bdf0b3c764	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1a24604ef38b80c4eaa604051a19c19	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d83138b2c7f367a7448a349e5668070b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ef99a5e22e75a54d6999c8fc901a90c	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623d1c3b6c80a9b3ca709e1cd3e4f506	0	0	0	0	0	0	0	0	0	5	0	3	0	8	0	0	0	0
aa4ce2cbe2119c308ef906e4542b6f9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	12	0
206f2b086b8a8bb751e21b9268c9301f	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a2c4a4704c63765a8c1e7e91060c3d7	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
56791196676db197a892ab388fa51a4d	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8b6c6f80d568ba1ab9557da7d68644b	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79beac05943a76f129f5565b790e7129	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5db561676140a6b9ea566f057857f0b2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619f2de5abc687e996d724974d8ce692	0	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0
417ceaf199765ce321b36697efc75b93	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03b129864f03d3b314d7ecfd7b44c934	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a2eba0088c62dfc8b9cf6657c5163e3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b668879b0101205dd5cde1917ad7d72f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e74c268aee4a0df509755346d42b9c4e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcc9381b4172cd0742f242d3246a5017	0	0	0	0	0	0	0	0	9	7	0	0	0	0	1	0	0	0
f84381329cf404e1b31cd49774fd1f64	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
6a8d2f6e3a106fde7ecb050a2707f3fd	0	0	0	0	0	0	0	0	0	0	8	4	3	0	0	0	0	0
eafe395fec263bf083b4d20010fc0c58	0	0	0	0	0	0	0	0	0	0	0	7	8	0	2	0	0	0
cfc24c7c90e04935ce37745b5218f2ef	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905e1348457f59cbd76f2c5b4549171f	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be30de98cfa21aa3d7f88784df2efb86	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cd78a9a9f84374f417d8c5c9b292e1d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59c7cdb9eeb32f0eb17a6df7f731bbc0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1385939395c9f8da8470868a88a4444b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2703f740a1f1fd5fe6f10c979a84b6f	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
a64ade935dbb19bb342f93c5d772933f	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0
04cc3ef00747ed428f08bde52e77f3d6	0	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0
53f65689c26c42a82512b4db626fc62f	0	0	0	0	0	0	0	0	0	0	0	14	0	13	0	0	0	0
b8f631a7956dfb2cee3bbcd26a09414d	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
21fc59d7c31d97bbdcf6fba878ac0242	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c4a04d69d9863f630bb71b21288f7e6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138b508e230e7cd0b63a756094d05340	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78dc9b6ec91e6709f099f0d3ad9c4f68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153ba74cdd641c08e7787074adf90fe7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9061392879ee1ce773d919e572bf193	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0
d5c255e92bf15bef8a4891f7f8175f29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3f8445c610029528aefd792158aea82	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c7d85229020b16fab5a3d3c917199bf	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32d481eae5494831e9676009f4dee006	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cba436c6f4853808858fc9479901b6a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844dbce0c1ebdeaea53e221591d2604e	0	0	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	2
5cb1265c2a39b3110435d66780375b1a	0	0	0	0	0	0	0	0	7	5	5	3	0	0	0	0	0	0
83e2feccaa3e97c0f82aeb1d66420256	0	0	0	0	0	0	0	0	0	1	3	5	4	0	0	0	0	0
1146f2b885bde240017e0c16a8071771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
3ffd12261ca63bf059c782427a23b219	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e95aeee4522ed2285ed5b3c2ce52d28e	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7cae827e9693a7680be9b82e351ffd02	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52489d0d82b782b17ebfd2530f827bc9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db9581fb6b0eefc13f82c461b61df4aa	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19fc34e21374f6c5fff241f2752e0d37	0	0	0	0	0	0	0	0	13	0	0	0	12	0	0	0	0	0
f1f8ff98cda8e3895457282e7c424602	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
b753d303987adbcfe8faea2bbaefa48b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8
7d527b0d9403657ae011f5afcbd7978f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9a97b5ce93161fdffbdf133290ffa13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7742bb8afbf47f66b64065e30e7e0411	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1521081e57cc2e720189e741d6ed283	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25687a418ae1843134275eab02e77a10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982bdece8e0447eca44d49016af887e3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
efb76393fbb5956471abae0e3a6d6f71	0	0	0	0	0	0	0	0	0	4	0	5	0	10	0	0	0	0
b7405a1beb5424d86e0edabe45ec9db4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	15
7fe8501651c7d1a2bcea0c5c626814d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb80fa7e3248edc87db1d4e17d874ee5	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17c2f9f34b214d8ab44472128b2e67fd	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de59bffc96f0ea13248953bcc87d8935	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f411d4791e13e2915debef94bbb63d2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb4f2179ffdd348555b84f080a030938	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35d0261e1fd7a9328d69a808ee4331a4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dc029cf326acef4e5231c77fde41872	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4a7fda3b4c2ed27679edcac3c9993af	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cb0b808265db81a2228555b917b4f78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf33d96d4eefa033d3cbef577a7d3b57	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610ec47c9fd96da8e6ade70df3697e7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2506ecd0ce5ef984730468e99525adcc	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d289b9b3262c5f4e1ff0fdcfc4818a92	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575b4d7cf78bb95166c96b481851c9b7	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc146e86b81b559e1b5bc619122b5810	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fec8673d98fb0508c71c2504aeb33ec	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ea5160fa47a558021e2d1c1f114fa1c	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7bc17b44b0d55591f2ceb6b3dba5b7e	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66a13a27d08f97c08e7f7f2263bf37d5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41543ee1780d22988b89c9408fd6d6a2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b471e615b50f7c5802fc23919731e8a8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7f709910cbaead3df8084692f6af837	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4671c47d36b6371fa9d1896720ea435	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0
e882d6aed4512b7dae413544a49ef0de	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	22	0	0
75995f7e35483b35aaa93a6bdfa2d7e4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
3da09722c859f0124b6a75af3754543b	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
a69db29be08c9f7736fab34c0e5fc627	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41d869866e5a30ad1a0b94e783bbff92	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bb36c799601371eaebe943eec9e3ae5	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
997f9353a49174c629d2d2fd0007a7a3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7768886372d6de5f730b043a56a87264	0	0	0	0	0	0	0	0	0	3	0	3	0	9	0	0	0	0
ebef14d74207cb34478eae42a70abc76	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
99bd7bde48d89de2c121ba5069b95065	0	0	0	0	0	0	0	0	0	3	4	0	11	0	0	0	0	0
e7bec905a75dd1af82e13d23231c6306	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0
c8d378b0262ba7a6a35396e7456bf4f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
bb3f8578e17c9ecf92573620cc389be5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d17e3a0003a8c8f3007123794ddd276b	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
baaef1ac9dd4895120b0ecd3b5c7462a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19c5cbdb07ab3a4d1ee9d9b18e50c7ad	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76c6bbe01a3ea1c1a38a6a2a9ccbf1c9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4f2fc96f5d9308569d340ec0048bdb4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1daac59dd8d029ad0fc59cd5e02a325	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ae856ed9e30d48467b67357fa3ee7cb	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d987054cd75d2eb09193783f928d9f14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239c9d8664d328ada2abea6fe1048564	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72b7406d048f6d38969aba8e7e55597a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21538a44979dba735d5947e8bb2e1adf	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
67d98083716732326153128076e76e62	0	0	0	0	0	0	0	0	6	0	6	0	10	0	0	0	0	0
f99be0df4a240b0d739b0b9d134ae6fd	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0
160de74c56d6296b15ebc693c0ef6f31	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0
76e792efbe894b3010d356ec82e8285e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	10	0
613222918695845688a8b6fe8d0756b0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b978f81dcfb6adf9146f7dff40184e6d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329a63b211f8ee4d872bd14c58364e54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77c4884e85878e76f958adf755eca56c	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec95e4f0c9a4e384bedded1121b2b7f9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ca7e30a05730279915f991c9583c625	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc85673539700dee4fe7e55783d80be7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12e64c6d87cb4b9e44ce7fda0bde39ed	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e925b6b01196efc6eec68ffd1fadc490	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40a759441273608632903383c6760448	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0
7f009640959d65d6f6ecae2cb09a7e1c	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
9fdc6db48140dea889b05e2fcd8369bb	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0
cfb9afc737917991d0f98b2e744dcbd7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0
979743c5cb405292484e068665b37b26	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
94aa2ec56a77cad9781f7371a6faa091	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb6717097269bd794dfef28cce46333f	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2306f5307df041800ef97c3ba2396189	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25806da119914455cec4978f7eb895c7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f80bf5890d13f37feb63008943a37d4b	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c39ea35f77bfa4dbe8d65b44873003ca	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8664ac3f7f95d9c043fd1c8dc3101677	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7302b2c4d77c8f2fee41064f84a6f7cd	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0ff51b9c30413e88c46f33b2f958032	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd57a8e37eacb82e7bd19680e4bd3400	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
bfa823f3140fed1537b1ad44e9aa8d54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	10
9445385b4c3954746d2d1a90861bd86a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
4912bbbdcb32f977aaaa9dd7422338cf	5	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20c9e7c5b98faff886ea8163cecada9a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8d6864ea11aecbbe4df6574a8099049	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76b5ee4cf22d7c39236c748457b45a04	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0dd35012d6e37518658b8a1700a88368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2721b7304d6c201de4ec60b051d0e1a5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2ace5db7a4ecfc4dd15319f889d08a9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a9575c14dfad52f0052da1e1a81bfcd	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a42df8b1df928d58e00fcf5948a26795	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82fb162c70ed2ed5c195265593d03313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38d904b1c2b4a21c7e6a58e2c17070ba	0	0	0	0	0	0	0	0	4	0	2	6	2	0	0	0	0	0
2f4e865a507917484c28c8afc37aa4e7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0
2758766aa652fdae15546ca1bc98c5bd	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
8c3ee3c2779c5a2c802fe8c888c2f7ab	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
