SampleID	Phylum	Relative abundance (%)	TreatmentID	Site	Treatment	Soiltype	Compartments
XECCNPK2	Acidobacteriota	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Actinobacteriota	0.13 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Bacteroidota	0.22 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Chloroflexi	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Deinococcota	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Firmicutes	2.42 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Gemmatimonadota	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Myxococcota	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Nitrospirota	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Alphaproteobacteria	0.17 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Gammaproteobacteria	97.04 	NPK2	CC	NPK	BSA	VE
XECCNPK2	unclassified	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK2	Others	0.00 	NPK2	CC	NPK	BSA	VE
XECCNPK3	Abditibacteriota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Acidobacteriota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Actinobacteriota	0.12 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Bacteroidota	0.29 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Chloroflexi	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Deinococcota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Firmicutes	2.67 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Gemmatimonadota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Myxococcota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Nitrospirota	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Alphaproteobacteria	0.16 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Gammaproteobacteria	96.75 	NPK3	CC	NPK	BSA	VE
XECCNPK3	unclassified	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPK3	Others	0.00 	NPK3	CC	NPK	BSA	VE
XECCNPKM1	Abditibacteriota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Acidobacteriota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Actinobacteriota	0.07 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Bacteroidota	0.49 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Chloroflexi	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Deinococcota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Firmicutes	0.83 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Gemmatimonadota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Myxococcota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Nitrospirota	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Alphaproteobacteria	0.07 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Gammaproteobacteria	98.53 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	unclassified	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM1	Others	0.00 	NPKM1	CC	NPKM	BSA	VE
XECCNPKM2	Abditibacteriota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Acidobacteriota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Actinobacteriota	0.15 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Bacteroidota	0.37 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Chloroflexi	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Deinococcota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Firmicutes	2.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Gemmatimonadota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Myxococcota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Nitrospirota	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Alphaproteobacteria	0.16 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Gammaproteobacteria	97.32 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	unclassified	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM2	Others	0.00 	NPKM2	CC	NPKM	BSA	VE
XECCNPKM3	Abditibacteriota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Acidobacteriota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Actinobacteriota	0.12 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Bacteroidota	0.17 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Chloroflexi	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Deinococcota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Firmicutes	1.20 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Gemmatimonadota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Myxococcota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Nitrospirota	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Alphaproteobacteria	0.16 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Gammaproteobacteria	98.33 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	unclassified	0.00 	NPKM3	CC	NPKM	BSA	VE
XECCNPKM3	Others	0.00 	NPKM3	CC	NPKM	BSA	VE
XEHLCK1	Abditibacteriota	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Acidobacteriota	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Actinobacteriota	0.29 	CK1	HL	CK	BSA	VE
XEHLCK1	Bacteroidota	0.06 	CK1	HL	CK	BSA	VE
XEHLCK1	Chloroflexi	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Deinococcota	0.09 	CK1	HL	CK	BSA	VE
XEHLCK1	Firmicutes	2.35 	CK1	HL	CK	BSA	VE
XEHLCK1	Gemmatimonadota	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Myxococcota	0.01 	CK1	HL	CK	BSA	VE
XEHLCK1	Nitrospirota	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Alphaproteobacteria	0.50 	CK1	HL	CK	BSA	VE
XEHLCK1	Gammaproteobacteria	96.69 	CK1	HL	CK	BSA	VE
XEHLCK1	unclassified	0.00 	CK1	HL	CK	BSA	VE
XEHLCK1	Others	0.00 	CK1	HL	CK	BSA	VE
XEHLCK2	Abditibacteriota	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Acidobacteriota	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Actinobacteriota	0.08 	CK2	HL	CK	BSA	VE
XEHLCK2	Bacteroidota	0.03 	CK2	HL	CK	BSA	VE
XEHLCK2	Chloroflexi	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Deinococcota	0.04 	CK2	HL	CK	BSA	VE
XEHLCK2	Firmicutes	0.98 	CK2	HL	CK	BSA	VE
XEHLCK2	Gemmatimonadota	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Myxococcota	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Nitrospirota	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Alphaproteobacteria	0.23 	CK2	HL	CK	BSA	VE
XEHLCK2	Gammaproteobacteria	98.63 	CK2	HL	CK	BSA	VE
XEHLCK2	unclassified	0.00 	CK2	HL	CK	BSA	VE
XEHLCK2	Others	0.01 	CK2	HL	CK	BSA	VE
XEHLCK3	Abditibacteriota	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Acidobacteriota	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Actinobacteriota	0.24 	CK3	HL	CK	BSA	VE
XEHLCK3	Bacteroidota	0.10 	CK3	HL	CK	BSA	VE
XEHLCK3	Chloroflexi	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Deinococcota	0.09 	CK3	HL	CK	BSA	VE
XEHLCK3	Firmicutes	2.17 	CK3	HL	CK	BSA	VE
XEHLCK3	Gemmatimonadota	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Myxococcota	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Nitrospirota	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Alphaproteobacteria	0.45 	CK3	HL	CK	BSA	VE
XEHLCK3	Gammaproteobacteria	96.95 	CK3	HL	CK	BSA	VE
XEHLCK3	unclassified	0.00 	CK3	HL	CK	BSA	VE
XEHLCK3	Others	0.00 	CK3	HL	CK	BSA	VE
XEHLNPK1	Abditibacteriota	0.00 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Acidobacteriota	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Actinobacteriota	0.40 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Bacteroidota	0.07 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Chloroflexi	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Deinococcota	0.11 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Firmicutes	2.51 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Gemmatimonadota	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Myxococcota	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Nitrospirota	0.00 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Alphaproteobacteria	0.56 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Gammaproteobacteria	96.29 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	unclassified	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK1	Others	0.01 	NPK1	HL	NPK	BSA	VE
XEHLNPK2	Abditibacteriota	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Acidobacteriota	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Actinobacteriota	0.18 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Bacteroidota	0.11 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Chloroflexi	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Deinococcota	0.09 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Firmicutes	2.05 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Gemmatimonadota	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Myxococcota	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Nitrospirota	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Alphaproteobacteria	0.38 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Gammaproteobacteria	97.18 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	unclassified	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK2	Others	0.00 	NPK2	HL	NPK	BSA	VE
XEHLNPK3	Abditibacteriota	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Acidobacteriota	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Actinobacteriota	0.26 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Bacteroidota	0.11 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Chloroflexi	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Deinococcota	0.03 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Firmicutes	2.16 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Gemmatimonadota	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Myxococcota	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Nitrospirota	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Alphaproteobacteria	0.48 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Gammaproteobacteria	96.95 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	unclassified	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPK3	Others	0.00 	NPK3	HL	NPK	BSA	VE
XEHLNPKM1	Abditibacteriota	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Acidobacteriota	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Actinobacteriota	0.30 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Bacteroidota	0.07 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Chloroflexi	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Deinococcota	0.10 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Firmicutes	2.45 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Gemmatimonadota	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Myxococcota	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Nitrospirota	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Alphaproteobacteria	0.51 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Gammaproteobacteria	96.56 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	unclassified	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM1	Others	0.00 	NPKM1	HL	NPKM	BSA	VE
XEHLNPKM2	Abditibacteriota	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Acidobacteriota	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Actinobacteriota	0.18 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Bacteroidota	0.07 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Chloroflexi	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Deinococcota	0.12 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Firmicutes	2.16 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Gemmatimonadota	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Myxococcota	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Nitrospirota	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Alphaproteobacteria	0.40 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Gammaproteobacteria	97.05 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	unclassified	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM2	Others	0.00 	NPKM2	HL	NPKM	BSA	VE
XEHLNPKM3	Abditibacteriota	0.00 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Acidobacteriota	0.00 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Actinobacteriota	0.70 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Bacteroidota	0.08 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Chloroflexi	0.00 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Deinococcota	0.05 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Firmicutes	2.07 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Gemmatimonadota	0.00 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Myxococcota	0.01 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Nitrospirota	0.00 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Alphaproteobacteria	0.63 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Gammaproteobacteria	96.46 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	unclassified	0.01 	NPKM3	HL	NPKM	BSA	VE
XEHLNPKM3	Others	0.00 	NPKM3	HL	NPKM	BSA	VE
XEJXCK1	Abditibacteriota	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Acidobacteriota	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Actinobacteriota	0.04 	CK1	JX	CK	RSA	VE
XEJXCK1	Bacteroidota	0.03 	CK1	JX	CK	RSA	VE
XEJXCK1	Chloroflexi	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Deinococcota	0.04 	CK1	JX	CK	RSA	VE
XEJXCK1	Firmicutes	0.41 	CK1	JX	CK	RSA	VE
XEJXCK1	Gemmatimonadota	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Myxococcota	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Nitrospirota	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Alphaproteobacteria	0.10 	CK1	JX	CK	RSA	VE
XEJXCK1	Gammaproteobacteria	99.39 	CK1	JX	CK	RSA	VE
XEJXCK1	unclassified	0.00 	CK1	JX	CK	RSA	VE
XEJXCK1	Others	0.00 	CK1	JX	CK	RSA	VE
XEJXCK2	Abditibacteriota	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Acidobacteriota	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Actinobacteriota	0.05 	CK2	JX	CK	RSA	VE
XEJXCK2	Bacteroidota	0.03 	CK2	JX	CK	RSA	VE
XEJXCK2	Chloroflexi	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Deinococcota	0.02 	CK2	JX	CK	RSA	VE
XEJXCK2	Firmicutes	0.51 	CK2	JX	CK	RSA	VE
XEJXCK2	Gemmatimonadota	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Myxococcota	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Nitrospirota	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Alphaproteobacteria	0.10 	CK2	JX	CK	RSA	VE
XEJXCK2	Gammaproteobacteria	99.28 	CK2	JX	CK	RSA	VE
XEJXCK2	unclassified	0.00 	CK2	JX	CK	RSA	VE
XEJXCK2	Others	0.00 	CK2	JX	CK	RSA	VE
XEJXCK3	Abditibacteriota	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Acidobacteriota	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Actinobacteriota	0.05 	CK3	JX	CK	RSA	VE
XEJXCK3	Bacteroidota	0.03 	CK3	JX	CK	RSA	VE
XEJXCK3	Chloroflexi	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Deinococcota	0.03 	CK3	JX	CK	RSA	VE
XEJXCK3	Firmicutes	0.61 	CK3	JX	CK	RSA	VE
XEJXCK3	Gemmatimonadota	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Myxococcota	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Nitrospirota	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Alphaproteobacteria	0.11 	CK3	JX	CK	RSA	VE
XEJXCK3	Gammaproteobacteria	99.16 	CK3	JX	CK	RSA	VE
XEJXCK3	unclassified	0.00 	CK3	JX	CK	RSA	VE
XEJXCK3	Others	0.00 	CK3	JX	CK	RSA	VE
XEJXCK4	Abditibacteriota	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Acidobacteriota	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Actinobacteriota	0.07 	CK4	JX	CK	RSA	VE
XEJXCK4	Bacteroidota	0.04 	CK4	JX	CK	RSA	VE
XEJXCK4	Chloroflexi	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Deinococcota	0.01 	CK4	JX	CK	RSA	VE
XEJXCK4	Firmicutes	0.55 	CK4	JX	CK	RSA	VE
XEJXCK4	Gemmatimonadota	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Myxococcota	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Nitrospirota	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Alphaproteobacteria	0.11 	CK4	JX	CK	RSA	VE
XEJXCK4	Gammaproteobacteria	99.22 	CK4	JX	CK	RSA	VE
XEJXCK4	unclassified	0.00 	CK4	JX	CK	RSA	VE
XEJXCK4	Others	0.00 	CK4	JX	CK	RSA	VE
XEJXCK5	Abditibacteriota	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Acidobacteriota	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Actinobacteriota	0.10 	CK5	JX	CK	RSA	VE
XEJXCK5	Bacteroidota	0.07 	CK5	JX	CK	RSA	VE
XEJXCK5	Chloroflexi	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Deinococcota	0.07 	CK5	JX	CK	RSA	VE
XEJXCK5	Firmicutes	30.03 	CK5	JX	CK	RSA	VE
XEJXCK5	Gemmatimonadota	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Myxococcota	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Nitrospirota	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Alphaproteobacteria	0.27 	CK5	JX	CK	RSA	VE
XEJXCK5	Gammaproteobacteria	69.44 	CK5	JX	CK	RSA	VE
XEJXCK5	unclassified	0.00 	CK5	JX	CK	RSA	VE
XEJXCK5	Others	0.00 	CK5	JX	CK	RSA	VE
XEJXCK6	Abditibacteriota	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Acidobacteriota	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Actinobacteriota	0.14 	CK6	JX	CK	RSA	VE
XEJXCK6	Bacteroidota	0.05 	CK6	JX	CK	RSA	VE
XEJXCK6	Chloroflexi	0.01 	CK6	JX	CK	RSA	VE
XEJXCK6	Deinococcota	0.13 	CK6	JX	CK	RSA	VE
XEJXCK6	Firmicutes	25.78 	CK6	JX	CK	RSA	VE
XEJXCK6	Gemmatimonadota	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Myxococcota	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Nitrospirota	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Alphaproteobacteria	0.27 	CK6	JX	CK	RSA	VE
XEJXCK6	Gammaproteobacteria	73.61 	CK6	JX	CK	RSA	VE
XEJXCK6	unclassified	0.00 	CK6	JX	CK	RSA	VE
XEJXCK6	Others	0.00 	CK6	JX	CK	RSA	VE
XEJXCK7	Abditibacteriota	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Acidobacteriota	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Actinobacteriota	0.15 	CK7	JX	CK	RSA	VE
XEJXCK7	Bacteroidota	0.04 	CK7	JX	CK	RSA	VE
XEJXCK7	Chloroflexi	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Deinococcota	0.10 	CK7	JX	CK	RSA	VE
XEJXCK7	Firmicutes	24.48 	CK7	JX	CK	RSA	VE
XEJXCK7	Gemmatimonadota	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Myxococcota	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Nitrospirota	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Alphaproteobacteria	0.26 	CK7	JX	CK	RSA	VE
XEJXCK7	Gammaproteobacteria	74.96 	CK7	JX	CK	RSA	VE
XEJXCK7	unclassified	0.00 	CK7	JX	CK	RSA	VE
XEJXCK7	Others	0.00 	CK7	JX	CK	RSA	VE
XEJXCK8	Abditibacteriota	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Acidobacteriota	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Actinobacteriota	0.17 	CK8	JX	CK	RSA	VE
XEJXCK8	Bacteroidota	0.07 	CK8	JX	CK	RSA	VE
XEJXCK8	Chloroflexi	0.03 	CK8	JX	CK	RSA	VE
XEJXCK8	Deinococcota	0.11 	CK8	JX	CK	RSA	VE
XEJXCK8	Firmicutes	19.61 	CK8	JX	CK	RSA	VE
XEJXCK8	Gemmatimonadota	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Myxococcota	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Nitrospirota	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Alphaproteobacteria	0.36 	CK8	JX	CK	RSA	VE
XEJXCK8	Gammaproteobacteria	79.64 	CK8	JX	CK	RSA	VE
XEJXCK8	unclassified	0.00 	CK8	JX	CK	RSA	VE
XEJXCK8	Others	0.01 	CK8	JX	CK	RSA	VE
XEJXCK9	Abditibacteriota	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Acidobacteriota	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Actinobacteriota	0.11 	CK9	JX	CK	RSA	VE
XEJXCK9	Bacteroidota	0.05 	CK9	JX	CK	RSA	VE
XEJXCK9	Chloroflexi	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Deinococcota	0.11 	CK9	JX	CK	RSA	VE
XEJXCK9	Firmicutes	39.65 	CK9	JX	CK	RSA	VE
XEJXCK9	Gemmatimonadota	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Myxococcota	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Nitrospirota	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Alphaproteobacteria	0.36 	CK9	JX	CK	RSA	VE
XEJXCK9	Gammaproteobacteria	59.72 	CK9	JX	CK	RSA	VE
XEJXCK9	unclassified	0.00 	CK9	JX	CK	RSA	VE
XEJXCK9	Others	0.00 	CK9	JX	CK	RSA	VE
XEJXNPK1	Abditibacteriota	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Acidobacteriota	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Actinobacteriota	0.10 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Bacteroidota	0.04 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Chloroflexi	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Deinococcota	0.04 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Firmicutes	1.97 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Gemmatimonadota	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Myxococcota	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Nitrospirota	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Alphaproteobacteria	0.25 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Gammaproteobacteria	97.60 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	unclassified	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK1	Others	0.00 	NPK1	JX	NPK	RSA	VE
XEJXNPK2	Abditibacteriota	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Acidobacteriota	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Actinobacteriota	0.07 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Bacteroidota	0.04 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Chloroflexi	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Deinococcota	0.04 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Firmicutes	18.70 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Gemmatimonadota	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Myxococcota	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Nitrospirota	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Alphaproteobacteria	0.20 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	Gammaproteobacteria	80.95 	NPK2	JX	NPK	RSA	VE
XEJXNPK2	unclassified	0.00 	NPK2	JX	NPK	RSA	VE
