,aDC,B cells,CD8 T cells,Cytotoxic cells,DC,Eosinophils,iDC,Macrophages,Mast cells,Neutrophils,NK CD56bright cells,NK CD56dim cells,NK cells,pDC,T cells,T helper cells,Tcm,Tem,TFH,Tgd,Th1 cells,Th17 cells,Th2 cells,TReg
TCGA.AA.3858.01A.01R.0905.07,-0.0147517414377266,-0.194747828037327,0.263663654933318,-0.0375123369416421,-0.0766860713804966,0.0604791704124229,0.0895876502603968,0.108467817075114,-0.0825423058044706,-0.0954183283953999,0.113081332661778,0.0596735627306757,0.154223455334569,0.144314641744548,-0.0584508663324985,0.26835782275328,0.0132186946796169,0.17513545829493,-0.0346040649083407,-0.0825705362403168,-0.0317897797579483,0.00533024668839103,0.0405860645604074,-0.0341121495327103
TCGA.AD.6889.01A.11R.1928.07,-0.0218395302484699,-0.2502767417122,0.287551542534941,-0.0541726483149716,-0.097544526026004,0.0732841969942246,0.0692163989830809,0.114846430881972,-0.16872547094534,-0.0841866210837078,0.0886334713230894,-0.00149279457793864,0.136749036317407,0.0600467289719626,0.00113001827956116,0.29573317327402,0.0494911239342764,0.135753002639164,-0.0190810283136889,-0.0604475720246605,0.0200673069298258,0.00258099107356466,0.0768834829030708,-0.0785046728971963
TCGA.AA.A01K.01A.01R.A00A.07,-0.0482696311499915,-0.224627893058841,0.29391833273471,0.00886045694942379,-0.0806579638275609,0.0595987480231405,0.0825432144128618,0.155794461364565,-0.091954416985962,-0.118940727552641,0.0820412641469035,0.0628336763154483,0.164381180268321,0.192367601246106,0.0353630384032484,0.272515224304848,0.0405856018969161,0.154784612705071,-0.0109252103884336,-0.0383403338202773,-0.0175815110345768,-0.149038650191313,0.0473337965596554,-0.0226635514018692
TCGA.AY.4071.01A.01R.1113.07,0.0893047729651111,-0.154107898083632,0.301509831129141,0.0863936952700727,-0.0563962409028651,0.116752053097856,0.121676021937083,0.131716180195525,-0.0940980407045589,-0.0801810953418017,0.0618162564954306,0.0827808376893641,0.138649272349757,0.465498442367601,0.100644574211815,0.260355688129865,0.0281192800634479,0.162379274434271,-0.00824585839572566,-0.0665728916395291,0.0306985178548259,0.0476348305337906,-0.0118749182276521,0.100934579439252
TCGA.AA.3556.01A.01R.0821.07,0.186162437759353,-0.181017184093812,0.265733407073709,-0.0523144113606383,-0.0641527199952722,0.0900251197808888,0.119690855644931,0.127342531392394,-0.0856467633632511,-0.0968849647059877,0.0237944218460477,0.0322153275106807,0.0990512702839777,0.0816978193146417,-0.0313061580743161,0.290667267236231,0.0800236113816597,0.156836375009121,-0.032972641953003,-0.0592651733366023,-0.0331466131937134,-0.0717298283694523,0.0559472979633849,-0.129517133956386
TCGA.A6.2674.01A.02R.0821.07,0.0328111243228191,-0.198863293102606,0.304095734327291,0.0397102538770475,0.217802455998282,0.130286870549234,0.209888617534753,0.313881498351661,-0.0419456754722469,0.300577200047964,0.0359869295954901,0.0206543012741392,0.151244315642017,0.391588785046729,0.0431448432813808,0.300850619687145,0.0517959212112092,0.188629317772194,-0.0157680233636917,-0.0296299146282988,0.105085820488702,-0.0672101122388112,0.022248631964235,-0.100778816199377
TCGA.D5.6931.01A.11R.1928.07,0.0374803045978891,-0.173472099995827,0.27977832565002,0.00940855581962496,-0.00510951949672288,0.0888562870013989,0.14534579767175,0.185324206817173,-0.015539632799137,-0.0998666136957369,0.113178660366396,0.0174269652925726,0.145673498065453,0.0578660436137072,0.0699499673008531,0.28789331113157,0.0967022503776521,0.158977611277334,-0.0186116389660129,-0.0578640072093123,-0.0222596431981955,-0.0796753410447888,0.0801283943096458,0.00615264797507788
TCGA.F4.6855.01A.11R.1928.07,-0.161402631678221,-0.230887012418411,0.278083113116232,-0.0839001008399192,-0.116854704272283,0.0627689640892326,0.141101790428784,0.221655318714342,-0.0707758869394446,-0.0972493852541824,0.0295214664631345,0.01610384395555,0.182354229819606,0.0735202492211838,-0.0647642784526506,0.285641333979992,0.0708738300173234,0.175492697551571,-0.0189887836603096,-0.0367473033332996,0.0386751910038773,0.0683861861835918,0.0292648995526684,-0.126947040498442
TCGA.A6.6650.01A.11R.A278.07,-0.113035825140554,-0.201301457255249,0.244235322582092,-0.17600252799757,-0.198789486868723,0.113505265887793,0.00716022097845199,0.039618382976306,-0.178197193544951,-0.137777369170079,-0.0200250973876993,0.0131658076638299,0.116224577133898,0.12803738317757,-0.073874305359829,0.332177488655245,0.121241593716534,0.153906437026269,-0.00584526707668023,-0.016104579449095,0.00368440886365738,-0.00469228827840798,0.125130700351072,-0.267056074766355
TCGA.A6.6138.01A.11R.1774.07,0.257561509994753,-0.172582782413555,0.294942221131511,0.123387549124763,0.106427149043618,0.0890652934371063,0.119693255550201,0.233304673247561,-0.140371390683027,-0.0149492601068522,0.00800446610220574,0.0888824908837635,0.161187350547726,0.351090342679128,0.14505013880629,0.322509064017415,0.0789422158496964,0.13882723869753,0.0277295907430641,-0.0542710161456674,0.0981094371607562,-0.0220799885500411,0.0437614675064126,0.256697819314642
TCGA.F4.6809.01A.11R.1839.07,-0.0265727675806221,-0.129243512695169,0.304152873627524,-0.00221320387250511,0.0569559004756454,0.12187532621848,0.132764582323052,0.162346786188375,-0.0641446192471892,-0.109735632243357,0.00650855060216665,0.00974341250814574,0.181771818208068,0.400311526479751,0.0584618259047455,0.276395896351767,0.0613835870101015,0.150833586013713,-0.0162629638998878,-0.0475541069835089,0.0562999788595611,-0.095157981766438,0.00631934530286774,-0.101246105919003
TCGA.NH.A50U.01A.33R.A37K.07,0.0493578727456538,-0.265656759743837,0.270469188150778,-0.150943222981174,-0.19486380610489,0.0663457350116904,0.0536269590227638,0.0803467163930136,-0.14747066593133,-0.164820183568341,0.0220651061231573,-0.0774561942556125,0.128688264402013,0.191588785046729,-0.152205328088867,0.287123323987086,0.0903954459025933,0.192582822169142,-0.0568546102537248,-0.0779631073781932,-0.027197718583608,-0.0138479869732024,0.0602500724548462,-0.236214953271028
TCGA.AA.3984.01A.02R.1022.07,0.188280100381931,-0.202649503009868,0.299101663821756,0.0613190725777842,-0.0772532908547494,0.05377163344508,0.0761662438432745,0.126294455657131,-0.148784668777201,-0.0562908839398109,-0.00262256709054695,0.090612732307497,0.158776150768012,0.354283489096573,0.0712687546380026,0.33038039387607,0.0464841973004333,0.181579810344748,-0.0545431945794467,0.0231473276882194,0.0834871260029161,-0.0747909560540863,0.10570438456112,0.0590342679127726
TCGA.DM.A28M.01A.12R.A16W.07,-0.0997522154964658,-0.235789092188735,0.299213843420629,-0.0969100376968219,-0.166568558175342,0.0754053975051858,0.0328283190430002,-0.0131861078904809,-0.170002135764283,-0.14335062481522,0.13530470594674,-0.0780657057376858,0.11999383356459,0.230295950155763,-0.0719538538101857,0.268778788707479,0.0565264313529509,0.128377982601788,-0.0389542734231573,-0.0943987764441234,-0.0129180811863574,-0.000218674249451183,0.0945147390250422,-0.267523364485981
TCGA.G4.6320.01A.11R.1723.07,-0.0968847316415739,-0.14250361650064,0.297401285331474,-0.0497528612632724,-0.184218614579556,0.0872852039638374,0.0709349653053646,0.045690168195315,-0.213574795338192,-0.211712937030271,0.0906081867771591,0.00961817583194098,0.137786094332434,0.0370716510903427,-0.0513043253247527,0.289456154040831,0.053558893868828,0.136609003108905,0.0226311409465462,-0.0745794294474376,-0.0150827295757282,-0.105454716966608,0.0595285606678526,-0.172040498442368
TCGA.CA.5796.01A.01R.1653.07,-0.0135547701034626,-0.143247239623604,0.277910520774501,0.00847512064884698,-0.0869653907521417,0.0777697565559913,0.130938320916265,0.0906684700870512,-0.130832876219253,-0.170545685769332,0.0886842097098,-0.00510599756881687,0.0976297332225162,0.130529595015576,0.077963637308378,0.278325161563205,0.0729393592954316,0.128506914333065,0.0203915772215488,-0.0324280493273518,-0.0149853052005694,0.090989898313753,0.0574851033831505,-0.16113707165109
TCGA.AD.5900.01A.11R.1653.07,0.254378631729675,-0.14136603911699,0.307222810562708,0.168658257812474,0.00792840244201738,0.0658801491473358,0.132582143610352,0.187014019881927,-0.0693264060617781,-0.124792503440315,0.0920652292386171,0.079436464407543,0.18241363347356,0.171495327102804,0.0997286116516322,0.28584741247804,0.0636672717843361,0.169705462173639,-0.00649935284387858,-0.0413000145841969,0.00844246109458038,0.053884080177151,0.0920376935011059,-0.0276479750778816
TCGA.D5.6923.01A.11R.A32Z.07,-0.0228933260717526,-0.26424929469201,0.282239821003952,-0.0990422744505354,-0.0580364731196122,0.0372449987381531,0.0790462047850492,0.17727757724107,-0.0799216818103821,-0.00182283608988885,0.0360596649957975,0.0316087402600061,0.168518389368805,0.191744548286604,-0.0918935215185299,0.283690996601598,0.0682850924241099,0.178656184789689,-0.0657164954727113,-0.00863295626096027,0.0133761105863368,-0.102300212889033,0.0275246640597043,-0.108722741433022
TCGA.AA.3715.01A.01R.0905.07,0.243780277971279,-0.220956244515778,0.291545883905087,0.206432517922979,0.1620859214401,0.0847939167335437,0.226236899210498,0.258168890042431,-0.102561627624554,0.117903412795828,0.281508505520463,0.112418464579558,0.196821964158358,0.278894080996885,0.0671491545476548,0.225211078499641,0.0038034918279068,0.211137566831506,0.00684081556524994,-0.117646382525179,0.151553410158776,-0.142319116996182,0.0239352254138649,0.312694704049844
TCGA.AZ.4308.01A.01R.1410.07,-0.0351630130378032,-0.244474494266206,0.262624216412736,0.00187678416775528,-0.0275320763326323,0.0757031746024327,0.117424452743314,0.1068137611471,-0.116160285058261,-0.0495934290689866,0.202685415404894,0.0872140931078451,0.198002639109938,0.372274143302181,-0.0362615248768069,0.191714577065897,-0.0384131950696487,0.149496151414231,-0.0117272114159515,-0.0924742658122718,0.044599744764275,-0.0132510928595054,-0.0287774410479583,0.0264797507788162
TCGA.AA.3833.01A.01R.0905.07,0.0343837566123142,-0.208438594181453,0.308253695284102,0.0912464546340901,0.0128806973574755,0.110871692347085,0.156543780144876,0.206009593996082,-0.01374952436938,0.00479370218045776,0.163245471344112,0.0689313451710866,0.166610023125085,0.0593457943925234,0.0485211960859682,0.244644768283569,0.00424494583245785,0.159614075838049,-0.0194802340108529,-0.0667072795912187,0.0740160952741441,0.0213829810886262,0.0337284653225624,-0.0599688473520249
TCGA.AA.3542.01A.02R.1873.07,-0.120537421363173,-0.212123012601791,0.258803081942401,-0.0838440500596669,-0.0740606797726453,0.0378276492662525,0.127780324314332,0.0666336083617948,-0.13357546380304,-0.0896098348888706,0.0697500865121948,0.095908559316041,0.129718568026023,0.244548286604361,-0.0895183665244218,0.241013391172003,-0.0119892060873233,0.127718748732787,-0.0426995148367159,-0.110551054998137,-0.0130971063914495,-0.0643793070456323,0.0146489945572472,-0.0632398753894081
TCGA.5M.AAT5.01A.21R.A41B.07,-0.0964308244607424,-0.21015949161458,0.288649715782383,-0.10081734695782,-0.171532726175165,0.0608582316569759,-0.0012073056654614,0.0196126867304484,-0.201916825720272,-0.178992059124585,0.0546930411425742,0.0277562570415032,0.107649074203941,0.0377725856697819,-0.0952870479735927,0.258740151912833,0.0806171751355629,0.105707720020439,-0.0331002133340697,-0.0655890630448386,0.000292967108838905,-0.0789747587115353,0.0573972265233339,-0.165342679127726
TCGA.AA.A00Z.01A.01R.A002.07,0.0649896028767396,-0.218790336924309,0.260348732673993,-0.0845894622165788,-0.130570789315695,0.0481412795102345,0.0479132992852696,0.0733908078484743,-0.152183022010632,-0.142032646081545,0.0765059826145682,0.0621241799788056,0.134082125072705,0.374454828660436,-0.0740525966242889,0.274906420935799,0.0533665897464613,0.153704603184461,-0.0310353991406521,-0.0634269305058083,-0.0652478048029486,0.0327662976714891,0.0782733776434906,-0.0606697819314642
TCGA.AA.3941.01A.01R.1022.07,-0.0642511566826849,-0.208520275737545,0.297590029351024,-0.119094980834573,-0.064565264252831,0.152817931234739,0.109562702780923,0.0666790847474867,-0.093890558406207,-0.168554402473821,0.101898355209168,0.00345872973885963,0.0997514339433197,-0.014797507788162,0.00128594905746319,0.311747410861639,0.0768581304774839,0.190720283785802,-0.0466583247549973,-0.0752251759551545,0.049066401225514,-0.0741006190002849,0.0746810728366982,-0.191588785046729
TCGA.AZ.6607.01A.11R.1839.07,0.111913093142428,-0.247233168373144,0.33048874227042,0.0964488494436489,0.012280017672436,0.0977111229239216,0.137364995616328,0.278707147968381,0.0159393629683643,0.0109056219889006,0.185996598398114,0.0242497770079624,0.190178788554307,0.145794392523365,0.0675196374181835,0.263597130439369,0.0733321402059522,0.177832555466258,-0.0170390590572935,-0.0103847123299143,0.129871395399865,-0.0186418255547597,0.046251766682669,-0.060202492211838
TCGA.AA.A00E.01A.01R.A002.07,0.0717575102470176,-0.150119799404608,0.270630978738507,0.0939086114980873,0.0209455191411664,0.0765647513901722,0.126155851070213,0.209633650884392,-0.110553510771048,-0.0815916799618144,0.0557752447591702,0.0692673259123638,0.150221694611762,0.173208722741433,0.0378217879370743,0.300436427279653,0.0354170897676513,0.156749844435233,0.00471014916200863,-0.0621403758300876,0.0890345566111313,0.0392048623704872,0.0766404620878102,-0.0327102803738318
TCGA.AA.3544.01A.01R.1873.07,0.157785751527108,-0.146206129377925,0.298936347822611,0.165093589794253,0.192327434928905,0.0752372745063953,0.212977475926458,0.212506250719211,-0.0269714713442484,-0.0158499720557312,0.0623927512071392,0.11771146491871,0.160175073161142,0.364174454828661,0.115097300777194,0.25044550152537,-0.00769078012805434,0.160550755041466,-0.0208977552506397,-0.0796718665740474,0.0789462376934022,-0.100086354872724,0.0212914501108478,0.224454828660436
TCGA.AA.3856.01A.01R.0905.07,0.147866654173922,-0.148704111751446,0.281704252827428,0.0503242865687007,0.0115670791916216,0.112787707451761,0.183676915393895,0.148521420735526,-0.103528094612252,-0.0937634027688689,0.0724623259036523,0.074666253157824,0.126096743935413,0.157788161993769,0.07549090372083,0.274268283078426,0.0539371682919719,0.17444065905229,-0.00646346898275163,-0.0840941221687429,-0.00268560566497957,-0.0343185423950358,0.0406310773744979,0.0829439252336449
TCGA.AA.A01X.01A.21R.A083.07,-0.0465355169256153,-0.181027700486298,0.252224140951838,-0.0818196346428385,-0.128928242489069,0.0616528487897527,0.106102972488976,0.0522727890382215,-0.10693921821059,-0.0937500191146727,0.0903823691171429,0.0327900606372847,0.184825294531944,0.275623052959502,-0.0303845518522604,0.22497745969855,0.0692092470741998,0.168874975944601,-0.0244646441115467,-0.143487716957176,-0.0682916206446005,0.114571938314826,-0.043707554166011,-0.209501557632399
TCGA.AA.3534.01A.01R.0821.07,0.0379439210423023,-0.172868717537656,0.26828953667092,-0.0906466745483811,-0.050273817663756,0.0814586792687027,0.127976596811189,0.0953934826701422,-0.14020590482592,-0.115165310239727,0.0719385298564238,0.101119813782918,0.132433596401603,0.0029595015576324,-0.0304065025220473,0.31169491857594,0.0849499473104075,0.1821646308945,0.00833522832248523,-0.0518940067864186,-0.0431952679887862,-0.115842114197123,0.0715072783635099,-0.0921339563862928
TCGA.G4.6294.01A.11R.1774.07,0.0280020385609777,-0.249146611305097,0.271177515269409,-0.118578108730782,-0.187885848648359,0.06811767535978,0.069698820663546,0.0698252146451407,-0.206628505804141,-0.171668243097239,-0.0320007524021006,0.0929091738502926,0.128723256974792,0.38380062305296,0.00612274847297294,0.330557698970314,0.0948551664634063,0.150082349229506,-0.0405682863367412,-0.0327015786113262,0.0030065866521583,0.0548086644203887,0.0526912964242506,-0.181775700934579
TCGA.AZ.5403.01A.01R.1653.07,-0.159730426649916,-0.236546711457676,0.254064832804234,-0.126774807527972,-0.101633809507167,0.0650496437656592,0.110309130476532,0.14944217043579,-0.062920198362622,-0.0882529500800547,0.0331186483684886,0.0270855665475157,0.136219182927093,0.376090342679128,-0.0771217779494317,0.299280319110804,0.0326406202889261,0.150682087101665,-0.0345878703763545,-0.0648639804198005,0.00559498066256934,-0.206182388546113,0.0198837543579182,-0.0982866043613707
TCGA.AZ.4615.01A.01R.1410.07,0.275858260475533,-0.197579165322135,0.324094925448175,0.233365178528159,-0.0900342326152213,0.0864598658221257,0.084680774732196,0.236131730783443,-0.124419553466326,-0.113897535404938,0.0670694708778157,0.0600097887388216,0.144740285790122,0.0750778816199377,0.167835457525382,0.305222820216177,0.0698899885358609,0.150487110552357,0.0117442485392361,-0.0443409196123045,0.0539069174836718,-0.185923802645574,0.0761897875644309,-0.00973520249221184
TCGA.AA.3531.01A.01R.0821.07,-0.0714581295210013,-0.242124689969382,0.263649222990732,-0.0971062355008686,-0.136874041209023,0.104955027676401,0.071279597454821,0.0286626996829346,-0.223147619033022,-0.152590669216929,0.086912652162433,0.124010958239708,0.150108589548314,0.0358255451713396,-0.118952649774678,0.239094466293749,0.0366452401391515,0.174563355723155,0.00492127290338848,-0.107165631663622,-0.084416854850424,-0.0746403859158611,0.0059255368615613,-0.126713395638629
TCGA.CK.5912.01A.11R.1653.07,-0.0594207221511817,-0.204455654816255,0.256424666047445,-0.145773195471197,-0.13139203691736,0.0901603121275909,0.101346891261212,0.033684743278349,-0.132076783510567,-0.112079715070113,0.0488802927616932,0.105949156718356,0.142142240117037,0.261682242990654,-0.0795177753205374,0.329638743988309,0.109530927176645,0.172984899186159,-0.0376677682670099,-0.0335535283553873,-0.0562173797254779,0.0874309658256005,0.0445733021562435,-0.129205607476636
TCGA.G4.6586.01A.11R.1774.07,0.0834417652383681,-0.21308816323753,0.298242340476204,0.164914408543934,-0.129278050550288,0.0935519100228028,0.0279797557296105,0.0742432402962204,-0.19037330558352,-0.124804918450152,0.0851848909387468,0.0473256987172517,0.128844195279825,0.0260903426791277,0.111958494561382,0.264346157783316,0.0447659894907336,0.128808403294669,-0.0214473009066125,-0.0844436591777414,0.0561483022415638,0.0576024642146638,0.107314101944732,-0.0924454828660436
TCGA.AZ.6603.01A.11R.1839.07,0.135094712494665,-0.208696939640459,0.265538954128829,-0.0427185624212135,-0.0960883609482796,0.0779013559380846,0.0870471284140069,0.144474399766118,-0.133568581612338,-0.0875615085745285,0.0361515133418895,0.0920606248959324,0.15972223536148,0.431697819314642,-0.0343560236880888,0.298163993193741,0.0817502524438178,0.178577891753294,-0.0132526836095927,-0.0564039541524335,-0.0193942692380388,-0.0327263445255488,0.0111571895882976,-0.0364485981308411
TCGA.F4.6569.01A.11R.1774.07,-0.00975156226552624,-0.173716297622025,0.307040508513182,0.0522490189999395,0.0626845124335207,0.0836686075652653,0.126921322633288,0.261748272348786,-0.0220228614035496,0.00659154943496112,0.143850943654227,0.0721124273267845,0.174883896544323,0.306152647975078,0.012578669227041,0.281339428572357,0.049424661323444,0.182457022813574,0.00826009405546784,-0.0354396942050359,0.0736897313310596,-0.051814818879947,0.049686469745418,-0.0088785046728972
TCGA.AA.A00K.01A.02R.A002.07,0.0119066440368576,-0.203852897610367,0.259996918885172,-0.0390456600649446,-0.129478931847681,0.084022554940704,0.107716357972616,0.0973289737437495,-0.0712944603822785,-0.1439446956188,0.124776869758513,0.0734682660940392,0.143368236134664,0.234579439252336,-0.00424045293947969,0.282200062348346,0.0424083945024361,0.149731122934292,-0.0237875710516611,-0.0957511265005925,0.0246949857599581,0.0265474457910593,0.0658205262815027,-0.102336448598131
TCGA.AA.3522.01A.01R.0821.07,-0.0130511037046888,-0.0941068315073296,0.30930467152318,-0.0290752709333482,-0.0623690286224023,0.110766154833283,0.110638361746311,0.132911305996529,-0.0485438053458462,-0.167917259955381,0.0471635182655056,-0.0313923195853052,0.105069772784504,0.176947040498442,0.0731191744028934,0.326772136636897,0.106130166818015,0.126033003657221,-0.00989638437003275,-0.0337387333087678,0.0107589277140909,0.0135735055508515,0.0474700983767251,-0.110747663551402
TCGA.AA.3527.01A.01R.0821.07,0.0100475945239391,-0.227892401662528,0.259829655211341,0.0365301478637324,0.0271071968545996,0.109443466591047,0.193980822520422,0.138635211558294,-0.0358046542679446,-0.0271601077299491,0.267100190694084,0.160793481865741,0.20547457813817,0.226168224299065,-0.0308344003918622,0.191221086479923,-0.00426119949395703,0.14479376096293,-0.00105761499505836,-0.139384774580177,0.0216880896161241,-0.0278291390392356,-0.0127346257028368,0.181152647975078
TCGA.5M.AAT4.01A.11R.A41B.07,-0.110689091189592,-0.258436184475641,0.270311081844265,-0.116641813015296,-0.212082832004765,0.03692886587433,-0.00355828484959393,0.0625196647729463,-0.20936099890214,-0.119917345846054,-0.0108963919740238,0.0286126503126888,0.120487084680531,0.142133956386293,-0.102105705995533,0.263409790743811,0.0724792877962339,0.132134281615479,-0.0786073459496531,-0.00328666971226469,-0.0461740414294605,-0.136482793576571,0.0571912917132203,-0.195872274143302
TCGA.AA.3548.01A.01R.1873.07,0.0230830484657943,-0.136119180695036,0.27640383775328,0.0388073893701605,-0.0668481769505959,0.043507465600988,0.164455778336187,0.124935384043349,-0.0964698133504548,-0.129141849136028,0.0571350831103372,0.0441445415845189,0.136301233211378,0.270794392523365,0.106252323479697,0.226848320866349,0.00463997177939268,0.151510728985487,-0.0234441685979341,-0.0723421304644519,-0.00623577576965195,-0.0163572112020156,0.00939476893659381,0.115109034267913
TCGA.AD.6963.01A.11R.1928.07,0.122559267183895,-0.222558016761302,0.306381571557604,0.0702977456368589,-0.0912082662073145,0.0468456779324596,0.0406328720306354,0.100378641985909,-0.151498095854946,-0.00303066199790718,0.0965965552266647,0.0796035517086961,0.128923632680037,0.295482866043614,0.0279758705621033,0.305488124371007,0.0731356634491839,0.184189830561738,-0.0242550571454444,-0.0362663660850796,0.0319929303535174,-0.0648746817076972,0.0664674542516247,-0.0704828660436137
TCGA.AA.3530.01A.01R.1022.07,-0.0701890275283916,-0.117929701398041,0.31153327990685,-0.0459761801729921,-0.107602994032641,0.0965188775266506,0.0891841439038073,0.104920876907575,-0.11206613024687,-0.184512495932549,0.0163078583921785,0.0157529478532486,0.0922074422677061,0.0562305295950156,0.0451499823109011,0.315407472350928,0.10438730424245,0.161440270033931,0.00452131656488112,-0.0381416031732353,0.0161541553913674,-0.0420831826527659,0.048983749604627,-0.210514018691589
TCGA.CM.5344.01A.21R.1723.07,-0.11649253856558,-0.233267963018208,0.28438429191204,-0.113113000074425,-0.156011203834307,0.0687582158888785,0.0864275000839738,0.138902211766969,-0.148852102425459,-0.150361437708077,0.0562275892319909,0.0150917953696368,0.175459291267815,0.317601246105919,-0.121393905412439,0.28388123807957,0.0369357555430438,0.175996910483371,-0.0423311114867918,-0.0771725450942448,-0.0331347481365472,-0.165913042881023,0.0377381199253912,-0.109735202492212
TCGA.AA.3496.01A.21R.1839.07,0.0689839904911522,-0.153222137378552,0.282158829598773,0.0554947754134466,-0.0162596603639775,0.0854330279287453,0.136631761077841,0.191831409012959,-0.12070826150016,0.0183721359283811,0.0305505283940125,0.105469816772345,0.137219096285696,0.271573208722741,0.0263686966526633,0.326485757845333,0.0701325825625299,0.201921614269647,-0.0156636361050386,-0.0522900182327842,-0.00379334080215287,0.0777413591355004,0.00167209816469275,0.127803738317757
TCGA.AA.3841.01A.01R.0905.07,0.0963578816149851,-0.175562229225144,0.26991557608882,0.0388016543408865,0.00498093703304002,0.11063769743592,0.154183940577414,0.108405783535399,-0.0773671599796579,-0.0113529561568245,0.13084994943419,0.11031469869093,0.172447118933696,0.191199376947041,0.0129139410458294,0.189947540716482,0.0187375752587812,0.218136710272915,-0.0172596426407172,-0.144766860106223,0.00546330128540568,0.023687716545728,-0.0225392037010896,0.197118380062305
TCGA.G4.6297.01A.11R.1723.07,0.0577431580508009,-0.204154729233103,0.315076346349546,-0.0482491919922541,-0.102961332149595,0.0859866347200038,0.0799878176861758,0.16955421184961,-0.106254333549703,-0.0471994249989747,0.106419025578455,0.0425104650377967,0.178808558968448,0.240342679127726,-0.060556707423441,0.307219307760881,0.0749084054898052,0.200275567302691,-0.0162920357260334,-0.0602758067109841,0.0325798567146042,-0.12460990749502,0.0202583635196285,-0.0525700934579439
TCGA.DM.A280.01A.12R.A16W.07,-0.140187863854352,-0.266050851875762,0.261680746497155,-0.133633690729526,-0.110770099409045,0.0771775324923014,0.0615955199813818,0.172336308506333,-0.109031440050472,-0.0595272622851362,0.120922095297456,-0.0509986566663024,0.13794704477579,0.128582554517134,-0.139142968337905,0.253291005678281,0.0193421272424566,0.114950793957617,-0.0380397098441401,-0.0891690995570951,0.0092138868619769,0.0476800813064946,0.0862917740254871,-0.22702492211838
TCGA.A6.A565.01A.31R.A28H.07,0.0284946721732146,0.0153324734345469,0.338593587102327,0.0442412730097909,-0.0351922844294152,0.0986988906556785,0.139703082555611,0.169098885566363,-0.01267624103848,-0.053139623937486,0.07166571656317,0.0236787627725683,0.141432928332088,0.433255451713396,0.228347160299506,0.320315542240578,0.117126209127996,0.174124212477973,0.0602685498121152,-0.0402695871176624,0.0131290556560104,-0.0501822965971223,0.0337811802116251,-0.0326323987538941
TCGA.D5.6538.01A.11R.1723.07,-0.0660666705676168,-0.246645298267344,0.286550825062668,-0.21798773111305,-0.206016341022439,0.0934576091057401,0.0663905145465803,0.0201667613204783,-0.212559833030443,-0.155430536515123,0.047043551897299,0.034140218461326,0.131375957759083,0.0506230529595016,-0.138023436628576,0.296299429133131,0.125889583465306,0.167110767937082,-0.0476091755432395,-0.0596507834515092,-0.0889124200865066,-0.0932438634185564,0.043083949619651,-0.33380062305296
TCGA.AA.3939.01A.01R.1022.07,-0.0727185568462351,-0.161973445904997,0.297938113672878,-0.032472943144817,-0.0702287065886803,0.0891900112500403,0.115782935260146,0.152977702268161,-0.0679051647921011,-0.077898346488398,0.060856950053478,0.0373365712442257,0.09937682189104,0.170327102803738,0.0648194066572678,0.299559096423989,0.0369571379679277,0.0929358750621361,-0.0417992021775675,-0.0515420049482078,0.0853324897900813,-0.0861232306655979,0.0681980566912431,-0.140576323987539
TCGA.D5.6539.01A.11R.1723.07,0.0229481514324332,-0.153874997593383,0.27560345453094,-0.0514622317835264,0.0528216957368995,0.12902838884603,0.122972127060898,0.0743970295971003,-0.113811519358263,-0.110659915463633,0.049893878947181,0.0126314304262791,0.140540851397226,0.208489096573209,-0.0199763515278404,0.301793862052001,0.0748939878900601,0.146915053565362,-0.000340360543172984,-0.041667051548418,-0.0292083477018547,-0.0415563709579219,0.0513539058356121,-0.137461059190031
TCGA.AA.3852.01A.01R.0905.07,0.0245676464140908,-0.207296846887382,0.278940639585877,-0.0241417631483683,-0.0101651906769003,0.0865368980787038,0.161162387933838,0.205916895603394,-0.0572264146958368,-0.0118908100593787,0.17310094311867,0.0181360478899301,0.154522047913933,0.119314641744548,0.0242722687133724,0.261492921565624,0.0292857522741552,0.148899397438136,-0.0269127398268673,-0.0887649488516262,-0.00873397168416737,-0.0598581166220983,0.0607535779748195,-0.0535046728971963
TCGA.AA.3655.01A.02R.1723.07,0.134574440951736,-0.241875831747109,0.262205346902928,-0.0774686445842977,-0.137050585066365,0.0634175240834788,0.111170687220564,0.158351241919621,-0.0826544838545172,-0.127586457878137,0.0516098563072548,0.00208862506415566,0.128468974875123,0.41690031152648,-0.00912576495935473,0.284190885924302,0.0753441657270181,0.171142953769705,-0.0304195631789698,-0.0372466882284759,0.039800189716869,-0.022008423277148,0.095165474576089,-0.0629283489096573
TCGA.AA.3495.01A.01R.1410.07,-0.00925227642821294,-0.128974050903887,0.264166019110894,-0.0125057540832195,0.0309536546953822,0.0427855142390174,0.0909576600115737,0.105476854700279,-0.0900663733459811,-0.0664120793440266,0.103492691086935,0.074935133403932,0.0958150940577485,0.35,0.0490535937032152,0.306368868160998,0.0478666695875381,0.160208094384363,-0.0313850513146831,-0.054852974584134,0.00677269161190436,0.0311004795084998,0.0580109346251868,-0.00965732087227415
